2021-04-09 20:49:25,163 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,180 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,196 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,211 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,229 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,246 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,261 50 57 0 -27.9375 -0.32000000000000006
2021-04-09 20:49:25,278 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,294 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,311 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,326 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,342 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,362 50 57 0 -27.9375 -0.44000000000000017
2021-04-09 20:49:25,379 50 57 0 -27.9375 -0.3800000000000001
2021-04-09 20:49:25,395 50 57 0 -27.9375 -0.32000000000000006
2021-04-09 20:49:25,412 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,428 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,445 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,460 50 57 0 -27.9375 -0.32000000000000006
2021-04-09 20:49:25,477 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,494 50 57 0 -27.9375 -0.32000000000000006
2021-04-09 20:49:25,509 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,526 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,542 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,558 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,574 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,591 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,606 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,622 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,638 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,654 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,670 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,686 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,703 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,718 50 53 0 -27.9375 -0.72
2021-04-09 20:49:25,735 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:25,751 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:25,766 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:25,784 50 53 0 -27.9375 -0.72
2021-04-09 20:49:25,807 50 53 0 -27.9375 -0.96
2021-04-09 20:49:25,837 50 53 0 -27.9375 -1.5599999999999998
2021-04-09 20:49:25,857 50 53 0 -27.9375 -1.02
2021-04-09 20:49:25,873 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:25,888 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:25,905 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:25,922 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:25,937 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:25,956 50 53 0 -27.9375 -0.8400000000000001
2021-04-09 20:49:25,972 50 53 0 -27.9375 -0.72
2021-04-09 20:49:25,989 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,005 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,020 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,038 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,055 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,070 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,087 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,103 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,120 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,135 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,152 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,168 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,185 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,200 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,217 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,234 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,250 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,267 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,283 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,299 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,315 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,332 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,347 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,365 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,381 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,397 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,412 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,429 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,445 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,460 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,477 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,492 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,509 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,526 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,541 50 53 0 -27.9375 -0.72
